0.3885,0.4124,0.4439,0.4882,0.5598,0.6919,0.9511,1.4257,2.1297,2.9298,3.6878,4.3717,4.9525,5.2923,5.1933,4.5931,3.6590,2.6684,1.8845,1.4903,1.5023,1.7829,2.1572,2.4858,2.7085,2.8585,2.9824,3.0477,2.9636,2.7435,2.5931,2.7927,3.5095,4.6736,5.9926,7.0520,7.4229,6.8763,5.5990,4.0618,2.6896,1.7111,1.1811,1.0340,1.1320,1.3198,1.4775,1.5443,1.5101,1.4220
0.4438,0.4436,0.4537,0.4792,0.5352,0.6622,0.9442,1.4941,2.3417,3.3444,4.3468,5.3172,6.2184,6.8670,6.9917,6.4502,5.3498,3.9762,2.6857,1.7963,1.4373,1.5011,1.7508,1.9682,2.0689,2.0913,2.0919,2.0737,1.9948,1.8805,1.9039,2.2846,3.1258,4.3329,5.6378,6.6886,7.1535,6.8571,5.8832,4.5238,3.1356,2.0276,1.3823,1.1946,1.2942,1.4722,1.5927,1.6091,1.5295,1.4173
0.5742,0.5305,0.5049,0.5038,0.5379,0.6493,0.9291,1.5033,2.4220,3.5633,4.7696,5.9877,7.1491,8.0218,8.2919,7.7928,6.6056,4.9995,3.3575,2.0734,1.3783,1.2382,1.4028,1.5886,1.6683,1.6617,1.6170,1.5478,1.4451,1.3569,1.4339,1.8406,2.6447,3.7653,4.9840,6.0089,6.5661,6.4975,5.8202,4.7051,3.4202,2.2844,1.5792,1.3774,1.4924,1.6718,1.7726,1.7624,1.6624,1.5442
0.8724,0.7473,0.6517,0.6005,0.5953,0.6734,0.9258,1.4819,2.4063,3.5966,4.8879,6.2040,7.4692,8.4447,8.7907,8.3118,7.0820,5.3821,3.6103,2.1790,1.3634,1.1778,1.3610,1.5732,1.6549,1.6255,1.5379,1.4094,1.2466,1.1191,1.1699,1.5251,2.2311,3.2312,4.3615,5.3812,6.0352,6.1418,5.6660,4.7267,3.5548,2.4651,1.7863,1.6332,1.7974,1.9980,2.0957,2.0725,1.9602,1.8376
1.4717,1.2183,0.9972,0.8491,0.7655,0.7753,0.9664,1.4712,2.3610,3.5257,4.7633,5.9751,7.1236,8.0387,8.3940,7.9442,6.7401,5.0889,3.4041,2.0858,1.4052,1.3808,1.7187,2.0186,2.0987,2.0046,1.8181,1.5685,1.2824,1.0635,1.0559,1.3515,1.9754,2.8870,3.9628,4.9948,5.7249,5.9348,5.5518,4.6890,3.5949,2.6006,2.0431,2.0151,2.2670,2.5062,2.6088,2.5732,2.4417,2.3048
2.4839,2.0730,1.6676,1.3570,1.1298,1.0102,1.0883,1.5050,2.3309,3.4201,4.5113,5.4793,6.3272,6.9866,7.2249,6.8033,5.7332,4.2988,2.8892,1.8705,1.4991,1.7926,2.4168,2.8922,2.9951,2.7962,2.4230,1.9447,1.4460,1.0874,1.0060,1.2498,1.8201,2.6851,3.7457,4.8053,5.5887,5.8398,5.4642,4.6020,3.5598,2.7085,2.3616,2.5289,2.9043,3.1991,3.3119,3.2585,3.0940,2.9293
3.8869,3.3391,2.7271,2.1962,1.7459,1.4106,1.3006,1.5727,2.2844,3.2457,4.1496,4.8441,5.3362,5.6292,5.6301,5.2079,4.3571,3.2694,2.2499,1.6185,1.6313,2.3142,3.2883,3.9996,4.1753,3.8717,3.2430,2.4373,1.6573,1.1293,0.9603,1.1456,1.6656,2.4987,3.5618,4.6538,5.4698,5.7181,5.2994,4.4042,3.4215,2.7675,2.6978,3.1054,3.6352,4.0106,4.1481,4.0784,3.8739,3.6738
5.4420,4.8325,4.0631,3.3042,2.5701,1.9261,1.5398,1.5964,2.1220,2.8968,3.6092,4.0796,4.2882,4.2740,4.0583,3.6298,2.9984,2.2670,1.6415,1.3926,1.7834,2.8382,4.1220,5.0490,5.3260,4.9510,4.0645,2.9189,1.8646,1.1746,0.9086,1.0140,1.4570,2.2311,3.2709,4.3667,5.1791,5.3889,4.9112,4.0032,3.1329,2.7315,2.9638,3.6210,4.3296,4.8232,5.0179,4.9516,4.7179,4.4889
6.7388,6.1609,5.3436,4.4263,3.4110,2.4041,1.6877,1.4982,1.8043,2.3663,2.9028,3.2218,3.2720,3.1063,2.8044,2.4120,1.9542,1.4952,1.1772,1.2333,1.9330,3.2826,4.7906,5.8740,6.2353,5.8039,4.7012,3.2897,2.0391,1.2291,0.8712,0.8778,1.2051,1.8600,2.8005,3.8197,4.5571,4.6885,4.1727,3.3338,2.6674,2.5557,3.0718,3.9634,4.8698,5.5229,5.8173,5.7867,5.5472,5.3051
7.4307,6.9315,6.1606,5.1976,3.9943,2.6781,1.6829,1.3062,1.4368,1.8133,2.1982,2.4178,2.4063,2.2133,1.9308,1.6155,1.2959,1.0216,0.9032,1.1538,2.0512,3.5923,5.2516,6.4424,6.8486,6.3525,5.0889,3.5177,2.1698,1.2981,0.8725,0.7836,0.9763,1.4580,2.2049,3.0303,3.5907,3.6067,3.1105,2.4538,2.0649,2.2288,2.9769,4.0776,5.1896,6.0257,6.4442,6.4675,6.2361,5.9912
