UMAP1,UMAP2,UMAP3
1.209921455383300781e+01,1.705985450744628906e+01,8.805077075958251953e-01
6.739175319671630859e+00,-7.232142925262451172e+00,-6.543518602848052979e-02
-1.181705760955810547e+01,-1.164156341552734375e+01,5.577900409698486328e+00
6.164173126220703125e+00,5.907877922058105469e+00,5.375742435455322266e+00
3.396945953369140625e+00,6.600684165954589844e+00,-1.753353714942932129e+00
9.085680961608886719e+00,8.079916000366210938e+00,-1.082596015930175781e+01
1.640634536743164062e+01,-6.585680007934570312e+00,1.172538661956787109e+01
-2.041736841201782227e+00,6.320129394531250000e+00,-4.275615692138671875e+00
1.556464576721191406e+01,1.305559349060058594e+01,-4.679905414581298828e+00
-6.231572628021240234e-01,1.085505485534667969e+01,1.770800209045410156e+01
1.038615989685058594e+01,9.395629882812500000e+00,1.182411479949951172e+01
-6.050512790679931641e+00,1.399197292327880859e+01,-1.460174942016601562e+01
-9.491050243377685547e-01,1.242825150489807129e+00,2.249488067626953125e+01
6.535959243774414062e+00,8.705641627311706543e-01,-1.702387428283691406e+01
-5.190027236938476562e+00,-4.416429996490478516e+00,-1.421688556671142578e+01
8.135114669799804688e+00,-1.536678373813629150e-01,1.636263656616210938e+01
1.380722045898437500e+01,4.569922924041748047e+00,-1.263916110992431641e+01
-9.223760366439819336e-01,5.160734653472900391e+00,7.057526588439941406e+00
6.713223934173583984e+00,4.900500297546386719e+00,4.928082942962646484e+00
-2.733285427093505859e+00,-9.971055388450622559e-02,1.459888744354248047e+01
6.734021186828613281e+00,5.344600677490234375e+00,5.106557846069335938e+00
1.898686790466308594e+01,3.703562498092651367e+00,1.294427967071533203e+01
1.017648315429687500e+01,-1.367511558532714844e+01,-4.200995445251464844e+00
1.640649032592773438e+01,-6.585783958435058594e+00,1.172526359558105469e+01
3.882323265075683594e+00,5.112038612365722656e+00,-2.053235530853271484e+00
-2.235684871673583984e+00,6.297240257263183594e+00,-1.766375899314880371e+00
6.537221908569335938e+00,8.694516420364379883e-01,-1.702507209777832031e+01
8.686081886291503906e+00,1.889708518981933594e+01,-3.308399677276611328e+00
-2.702259540557861328e+00,-6.088063865900039673e-02,1.454361915588378906e+01
-7.435622215270996094e-01,6.059285640716552734e+00,1.182916089892387390e-01
1.640764355659484863e+00,2.320819473266601562e+01,-6.931621551513671875e+00
-1.073743534088134766e+01,-5.557526111602783203e+00,1.088867187500000000e+01
-1.181640434265136719e+01,-1.164189815521240234e+01,5.578470230102539062e+00
1.640645599365234375e+01,-6.585776805877685547e+00,1.172531032562255859e+01
1.073520755767822266e+01,4.725055217742919922e+00,1.833770370483398438e+01
-7.009426355361938477e-01,4.181678771972656250e+00,7.799881100654602051e-01
-1.035666656494140625e+01,-8.520735740661621094e+00,-7.953772544860839844e+00
-1.872416305541992188e+01,2.103196382522583008e+00,-1.267683863639831543e+00
1.383926486968994141e+01,4.642561912536621094e+00,-1.261015510559082031e+01
2.690702438354492188e+00,5.654427528381347656e+00,1.984108543395996094e+01
4.361896514892578125e+00,6.490417957305908203e+00,-1.783588409423828125e+01
-4.115653336048126221e-01,1.099359893798828125e+01,1.753854179382324219e+01
-5.947840213775634766e+00,1.405845928192138672e+01,-1.464086627960205078e+01
-6.218463897705078125e+00,1.382224559783935547e+01,-1.467785644531250000e+01
-4.180112481117248535e-01,1.099497127532958984e+01,1.756871986389160156e+01
-5.854045867919921875e+00,1.419950675964355469e+01,-1.486268711090087891e+01
-7.183134555816650391e-01,1.072933197021484375e+01,1.765973472595214844e+01
-6.567495465278625488e-01,4.371645927429199219e+00,7.533269524574279785e-01
1.559371852874755859e+01,1.308699893951416016e+01,-4.705819606781005859e+00
8.688272476196289062e+00,1.889726066589355469e+01,-3.310635566711425781e+00
1.382354927062988281e+01,4.588092327117919922e+00,-1.263324737548828125e+01
1.516620063781738281e+01,9.734250903129577637e-01,7.787497520446777344e+00
-1.629994964599609375e+01,-4.476261615753173828e+00,-2.457958221435546875e+00
1.560421085357666016e+01,1.310378551483154297e+01,-4.654200553894042969e+00
1.965725517272949219e+01,2.578541278839111328e+00,-1.444454002380371094e+01
2.093364524841308594e+01,1.075571727752685547e+01,2.526475429534912109e+00
-6.719032287597656250e+00,-8.089204788208007812e+00,1.713488006591796875e+01
-1.629928016662597656e+01,-4.475655555725097656e+00,-2.457267761230468750e+00
5.294047355651855469e+00,-6.173274040222167969e+00,1.468409824371337891e+01
-1.209620460867881775e-01,1.742588996887207031e+01,1.232606697082519531e+01
-1.371867537498474121e+00,-6.083487510681152344e+00,-9.092898368835449219e+00
9.089249610900878906e+00,8.076025009155273438e+00,-1.083082866668701172e+01
-7.129434347152709961e-01,1.071272850036621094e+01,1.760392379760742188e+01
6.149545192718505859e+00,5.920280933380126953e+00,5.380044460296630859e+00
-5.878532886505126953e+00,1.417914485931396484e+01,-1.486367225646972656e+01
1.038738822937011719e+01,9.396915435791015625e+00,1.182270908355712891e+01
1.215324592590332031e+01,-6.372580528259277344e+00,1.188260912895202637e+00
-2.826852083206176758e+00,-1.277475547790527344e+01,-9.010149955749511719e+00
-4.361259460449218750e+00,-1.287925052642822266e+01,6.288840770721435547e+00
-1.240948867797851562e+01,-2.440756797790527344e+00,4.212742328643798828e+00
1.036271667480468750e+01,9.375642776489257812e+00,1.184724426269531250e+01
-1.371606111526489258e+00,-6.083166122436523438e+00,-9.092554092407226562e+00
-1.159296989440917969e+01,5.417192935943603516e+00,1.463425827026367188e+01
-2.732992649078369141e+00,-1.001227051019668579e-01,1.460060882568359375e+01
-9.488511085510253906e-01,1.242524027824401855e+00,2.249463272094726562e+01
-2.564770698547363281e+00,5.386710539460182190e-02,1.431619167327880859e+01
8.439658164978027344e+00,-1.447958278656005859e+01,1.921553969383239746e+00
5.802882671356201172e+00,9.737116813659667969e+00,-5.537768363952636719e+00
1.898839569091796875e+01,3.702108621597290039e+00,1.294552040100097656e+01
-1.441656053066253662e-01,-1.283542919158935547e+01,1.383377647399902344e+01
-2.824560403823852539e+00,-1.277704048156738281e+01,-9.012488365173339844e+00
6.536224842071533203e+00,8.705262541770935059e-01,-1.702436065673828125e+01
-1.371605515480041504e+00,-6.083143711090087891e+00,-9.092483520507812500e+00
6.536381721496582031e+00,8.705240488052368164e-01,-1.702442550659179688e+01
-1.159265995025634766e+01,5.416895389556884766e+00,1.463396549224853516e+01
-6.719088554382324219e+00,-8.088739395141601562e+00,1.713481330871582031e+01
2.108037757873535156e+01,8.057381629943847656e+00,8.826341629028320312e+00
-9.487410187721252441e-01,1.242321729660034180e+00,2.249473571777343750e+01
1.359449481964111328e+01,1.831361961364746094e+01,7.988571643829345703e+00
8.686165809631347656e+00,1.888837242126464844e+01,-3.309123039245605469e+00
-8.368954062461853027e-01,9.289177894592285156e+00,3.888055562973022461e+00
6.738391876220703125e+00,-7.233475208282470703e+00,-6.517747044563293457e-02
2.205397987365722656e+01,9.101303100585937500e+00,-7.183408260345458984e+00
-1.073754024505615234e+01,-5.557661056518554688e+00,1.088961029052734375e+01
-1.446722149848937988e-01,-1.283527374267578125e+01,1.383402252197265625e+01
1.529677295684814453e+01,-1.165235233306884766e+01,5.956054687500000000e+00
-1.872256851196289062e+01,2.104351520538330078e+00,-1.266653895378112793e+00
-1.035779666900634766e+01,-8.521970748901367188e+00,-7.952700138092041016e+00
8.467507362365722656e+00,1.786898040771484375e+01,-2.834562540054321289e+00
1.455685734748840332e+00,2.337686920166015625e+01,-6.936337947845458984e+00
1.209987545013427734e+01,1.705910491943359375e+01,8.811823725700378418e-01
4.436490535736083984e+00,-1.511386966705322266e+01,7.974111557006835938e+00
8.577308654785156250e+00,1.775932502746582031e+01,-4.180704593658447266e+00
-8.657953262329101562e+00,-7.095583438873291016e+00,-1.191721677780151367e+00
4.233266353607177734e+00,6.353840827941894531e+00,-1.774578475952148438e+01
1.363655185699462891e+01,1.834783935546875000e+01,7.950936794281005859e+00
1.007581996917724609e+01,-1.116851139068603516e+01,1.000895881652832031e+01
4.346401214599609375e+00,6.472783088684082031e+00,-1.782996368408203125e+01
1.384638309478759766e+01,4.570295333862304688e+00,-1.269468784332275391e+01
-1.113736724853515625e+01,-1.181841865181922913e-01,-4.694890022277832031e+00
1.073688316345214844e+01,4.726930618286132812e+00,1.833578872680664062e+01
1.073701381683349609e+01,4.727089405059814453e+00,1.833549690246582031e+01
8.579968452453613281e+00,1.775910758972167969e+01,-4.181188106536865234e+00
9.802347183227539062e+00,-8.850152969360351562e+00,-9.194964408874511719e+00
-1.073763465881347656e+01,-5.557692527770996094e+00,1.088917255401611328e+01
-4.233736991882324219e+00,2.017225503921508789e+00,-1.000213432312011719e+01
-1.159193611145019531e+01,5.416191577911376953e+00,1.463326168060302734e+01
-1.159199619293212891e+01,5.416253566741943359e+00,1.463332843780517578e+01
-2.694624066352844238e-01,1.724978065490722656e+01,1.242371940612792969e+01
1.483767604827880859e+01,-8.438728332519531250e+00,-5.922205924987792969e+00
8.464768409729003906e+00,1.785795783996582031e+01,-2.826733589172363281e+00
1.640663146972656250e+01,-6.585865974426269531e+00,1.172513484954833984e+01
-5.228736877441406250e+00,1.097935581207275391e+01,-5.189711093902587891e+00
5.532889366149902344e+00,-5.308543205261230469e+00,-1.694469642639160156e+01
1.554164886474609375e+01,6.244486331939697266e+00,6.111327648162841797e+00
1.017498397827148438e+01,-1.367329883575439453e+01,-4.202473640441894531e+00
-7.079172611236572266e+00,4.315885543823242188e+00,6.307641506195068359e+00
-2.266715288162231445e+00,5.283097922801971436e-02,1.425271129608154297e+01
1.898804092407226562e+01,3.702738761901855469e+00,1.294576168060302734e+01
1.502695441246032715e+00,2.336022949218750000e+01,-7.050988197326660156e+00
1.898818206787109375e+01,3.702690124511718750e+00,1.294552516937255859e+01
1.017500782012939453e+01,-1.367329788208007812e+01,-4.202446937561035156e+00
-5.234566211700439453e+00,5.465976238250732422e+00,-1.834579467773437500e+01
9.802475929260253906e+00,-8.850220680236816406e+00,-9.195020675659179688e+00
-1.201361370086669922e+01,5.075929164886474609e-01,1.043134975433349609e+01
1.965894508361816406e+01,2.578065872192382812e+00,-1.444323158264160156e+01
8.404718637466430664e-01,3.333694696426391602e+00,-9.874835610389709473e-01
2.183826684951782227e+00,7.539879322052001953e+00,-1.304001569747924805e+00
-2.821055412292480469e+00,-1.278053569793701172e+01,-9.016008377075195312e+00
1.210051631927490234e+01,1.705815505981445312e+01,8.821053504943847656e-01
-1.181768989562988281e+01,-1.164070701599121094e+01,5.576646804809570312e+00
6.723697662353515625e+00,5.338543891906738281e+00,5.103219509124755859e+00
-6.104119300842285156e+00,1.392123222351074219e+01,-1.457085323333740234e+01
-2.042967319488525391e+00,6.324520111083984375e+00,-4.281957626342773438e+00
-2.681425809860229492e+00,2.820942737162113190e-02,1.386662864685058594e+01
-2.823132276535034180e+00,-1.277846908569335938e+01,-9.013891220092773438e+00
6.863901138305664062e+00,4.643132209777832031e+00,4.701607704162597656e+00
1.563713169097900391e+01,1.313515377044677734e+01,-4.747090816497802734e+00
1.483766651153564453e+01,-8.439002037048339844e+00,-5.922173976898193359e+00
2.770943641662597656e+00,6.377580165863037109e+00,2.721140861511230469e+00
-9.751479148864746094e+00,1.378741645812988281e+01,2.336079835891723633e+00
2.771091699600219727e+00,6.377480030059814453e+00,2.721014499664306641e+00
1.544010066986083984e+01,1.293194293975830078e+01,-4.791405200958251953e+00
1.966047859191894531e+01,2.578352212905883789e+00,-1.444201278686523438e+01
3.216595411300659180e+00,-3.079433202743530273e+00,-8.956671714782714844e+00
1.017500591278076172e+01,-1.367326831817626953e+01,-4.202445030212402344e+00
2.178727340698242188e+01,-4.065392971038818359e+00,-1.082244515419006348e+00
-6.355275630950927734e+00,-6.854828834533691406e+00,2.890690088272094727e+00
2.178696823120117188e+01,-4.066102504730224609e+00,-1.081755399703979492e+00
1.017522621154785156e+01,-1.367288398742675781e+01,-4.202213287353515625e+00
4.306470394134521484e+00,6.409267425537109375e+00,-1.781948471069335938e+01
1.965993118286132812e+01,2.578519105911254883e+00,-1.444202613830566406e+01
2.793317794799804688e+00,-9.140948295593261719e+00,-1.535063552856445312e+01
5.533103466033935547e+00,-5.308690071105957031e+00,-1.694445419311523438e+01
-1.201519107818603516e+01,5.060859918594360352e-01,1.043284988403320312e+01
1.640640830993652344e+01,-6.586048126220703125e+00,1.172535514831542969e+01
-7.038139104843139648e-01,9.216471672058105469e+00,3.976119756698608398e+00
-9.679357528686523438e+00,1.384409141540527344e+01,2.509630680084228516e+00
-1.447372734546661377e-01,-1.283534717559814453e+01,1.383400249481201172e+01
-2.739588022232055664e+00,-1.052432134747505188e-01,1.460905361175537109e+01
-6.122419357299804688e+00,1.395885086059570312e+01,-1.475743007659912109e+01
-9.284674376249313354e-02,1.751760864257812500e+01,1.259085559844970703e+01
-2.581558704376220703e+00,1.179766934365034103e-02,1.427639770507812500e+01
-9.190987050533294678e-02,1.751079177856445312e+01,1.259203147888183594e+01
4.298792839050292969e+00,6.416854381561279297e+00,-1.779662513732910156e+01
4.224764823913574219e+00,6.344550132751464844e+00,-1.773832893371582031e+01
4.434602737426757812e+00,-1.511200809478759766e+01,7.976000308990478516e+00
-1.339386844635009766e+01,4.397495746612548828e+00,1.964146614074707031e+00
1.408849716186523438e+01,-2.165421485900878906e+00,1.471334743499755859e+01
-7.154518365859985352e-01,1.072649765014648438e+01,1.764588737487792969e+01
-2.758880615234375000e+00,-7.733779907226562500e+00,9.367910385131835938e+00
-1.372836589813232422e+00,-6.084612369537353516e+00,-9.093809127807617188e+00
1.049280643463134766e+01,9.484162330627441406e+00,1.171600055694580078e+01
1.408868503570556641e+01,-2.165604591369628906e+00,1.471361923217773438e+01
-1.752749830484390259e-01,1.744875907897949219e+01,1.245232486724853516e+01
-4.284752368927001953e+00,-1.300401592254638672e+01,-1.407243847846984863e+00
-7.081049919128417969e+00,4.313881397247314453e+00,6.307600975036621094e+00
1.107828617095947266e+01,-3.992053270339965820e+00,-5.450960636138916016e+00
1.546793937683105469e+00,2.330194282531738281e+01,-6.973495483398437500e+00
1.073700046539306641e+01,4.727060794830322266e+00,1.833547019958496094e+01
-9.615182876586914062e+00,-3.364150047302246094e+00,-1.155687427520751953e+01
-5.190377712249755859e+00,-4.416067600250244141e+00,-1.421724128723144531e+01
1.107829666137695312e+01,-3.992017745971679688e+00,-5.450957775115966797e+00
6.536210060119628906e+00,8.708552122116088867e-01,-1.702407455444335938e+01
-1.096909427642822266e+01,2.532664299011230469e+00,-1.594381904602050781e+01
-5.235078811645507812e+00,5.465889930725097656e+00,-1.834589195251464844e+01
-6.741453170776367188e+00,1.926311492919921875e+01,-5.204354286193847656e+00
-1.113748455047607422e+01,-1.184959262609481812e-01,-4.695083141326904297e+00
-8.658194541931152344e+00,-7.095847606658935547e+00,-1.191976547241210938e+00
1.050397300720214844e+01,9.494391441345214844e+00,1.170496273040771484e+01
5.492323398590087891e+00,1.895308136940002441e+00,-4.313302993774414062e+00
-1.522145462036132812e+01,4.096766471862792969e+00,-7.685255050659179688e+00
-1.686781692504882812e+01,1.086625576019287109e+01,-2.894356489181518555e+00
3.218214511871337891e+00,-3.080733299255371094e+00,-8.957872390747070312e+00
1.965832519531250000e+01,2.579576969146728516e+00,-1.444392013549804688e+01
6.737082004547119141e+00,-7.234814643859863281e+00,-6.388974934816360474e-02
1.614388227462768555e+00,2.323493576049804688e+01,-6.939507484436035156e+00
-5.631181597709655762e-01,1.081905841827392578e+01,1.752378463745117188e+01
1.215284538269042969e+01,-6.372251033782958984e+00,1.188852071762084961e+00
-6.056953430175781250e+00,1.399339866638183594e+01,-1.459425640106201172e+01
-4.286841392517089844e+00,-1.300630760192871094e+01,-1.404499888420104980e+00
1.107868480682373047e+01,-3.991506576538085938e+00,-5.451237678527832031e+00
-9.686452865600585938e+00,1.385200595855712891e+01,2.529022455215454102e+00
-9.836412429809570312e+00,1.395029926300048828e+01,2.452268838882446289e+00
5.294155597686767578e+00,-6.173200607299804688e+00,1.468419933319091797e+01
4.019242286682128906e+00,-5.387164115905761719e+00,7.321194171905517578e+00
